roomType,stars,address,numberOfGuests,primaryHost/smartName,price,firstReviewComments,firstReviewRating
Entire serviced apartment,5.0,"Las Vegas, Nevada, United States",6,Dennis And Cindy,,"Nice stay at a conveniently located Holiday Inn Club Vacations.  Not too far to walk to the strip - maybe 12-15 mins, however Uber and Lyft were quick and plentiful.  A few onsite restaurants/diners and a decent. simple convenience shop was handy and helpful.  Check in and out was easy.  The room was a great size  and very convenient with two entirely separate bathrooms and bedrooms. <br/>Dennis and Cindy were very responsive to any questions.  Highly recommended.",5.0
Private room in resort,4.89,"Las Vegas, Nevada, United States",8,Vegas,,Great Airbnb! The room is as advertised and more! We will be staying here in the future!,5.0
Entire villa,4.65,"Las Vegas, Nevada, United States",14,Rose,,"Great space! Awesome house! Very spacious, lots of places to sleep, many bathrooms, and we could have lived in the master bathroom. Pool and outdoor area is great",5.0
Entire home,4.98,"Las Vegas, Nevada, United States",8,Douglas,,"My family and I had a great time here.  Right now when the Strip is so hard to get around, this place made it easy to get in and out of the Strip and Downtown and a nice place to get away to.",5.0
Entire bungalow,4.97,"North Las Vegas, Nevada, United States",5,Gary,,"Home was amazing, if I’m ever in Vegas I will stay there every time.  Very clean and peaceful.. We loved every minute of it.. Thanks Gary",5.0
Entire home,4.78,"Las Vegas, Nevada, United States",16,Brian,,"Pros: Beautiful place and plenty of room for my group and our fur babies. Front and back yard are gated. <br/>The location is facing the street, which can be a little busy at time, but the drive way is roomy. And plenty of parking spaces. <br/>Check in was easy. <br/>The house was clean and we appreciated the two refrigerators. <br/>The back yard was great. There were so many things to do back there we couldn’t do it all. <br/>The only con: The rules regarding outdoor noise were very vague, saying outdoor noise needs to be “reasonable?”. The security called us at 2:00 in the afternoon and was very rude. Saying he knows it’s not quiet hours, but  we need to not put our music to the very max it can go to and not to bother him. But the next day, the neighbors had a pool party and was loud all day. <br/>Other than that, the host were great, but we probably won’t rent again. It’s not the house and host fault though. Just fair warning to whomever is thinking of renting.",4.0
Entire home,4.84,"Las Vegas, Nevada, United States",12,Carlos,,We have stayed at this house for our last three trips to Vegas.  We love it.  Perfect for big groups that enjoy spending time in the pool!  Carlos is always super fast at responding to questions and suggesting restaurants.,5.0
Entire home,4.92,"Las Vegas, Nevada, United States",12,Ak,,Great spot clean and easy to check in. Will book again,5.0
Entire home,5.0,"Henderson, Nevada, United States",14,Alex,,Thumbs up,5.0
Entire home,4.62,"Henderson, Nevada, United States",12,Alex,,"Alex was a great host!<br/>This place had everything for our group. We were able to cook, play, and rest. the beds were very comfortable.",5.0
Entire home,4.51,"Las Vegas, Nevada, United States",9,Izabela,,Great response time and the one issue i did have she was quick to fix! Home was beautiful and clean..,5.0
Entire home,5.0,"Henderson, Nevada, United States",10,Luke,,Perfect location for a Henderson stay. Luke was very responsive and friendly and the house was well stocked.,5.0
Entire villa,4.94,"Las Vegas, Nevada, United States",12,Elise,,Nice house in a convenient location from the strip.  Would stay again.,5.0
Entire home,4.83,"Las Vegas, Nevada, United States",12,Derek,,"Derek was a great host to work with, went above and beyond to cater for us arriving at the property and for our stay. The house itself was brilliant, deceptively large once you walk inside. The furniture and finishing of the house are superb, great up to date kitchen, plenty of living spaces and great outdoor area. On top of that it’s in a quiet street 10/15 minutes away from everything. <br/>Would highly recommend!",5.0
Entire home,5.0,"Henderson, Nevada, United States",10,Luke,,"I really enjoyed staying at Luke’s house with my family! The house is large and clean, with comfortable beds and modern baths and kitchen. The neighborhood is quiet at night and a good location to explore nearby restaurants and hiking trails. Would recommend to a friend!",5.0
Entire rental unit,4.57,"Las Vegas, Nevada, United States",8,LasVegasSuites,,"Awesome property and location. Host is very responsive, welcoming, and helpful. I will definitely request to stay again next time I am in Vegas.",5.0
Entire home,4.84,"Las Vegas, Nevada, United States",8,Ashley,,"Great place to stay with a few guests. We really enjoyed the game room and played ping pong and billiards daily at night (it can get chilly in winter time so wear a coat). The location was close by the strip too.<br/>Had a great visit, thank you.",5.0
Entire condo,4.81,"Las Vegas, Nevada, United States",8,Eddie,,"I had a wonderful stay at this Airbnb. The place was immaculate and well-maintained, which made my stay very comfortable. The instructions provided were clear and easy to follow, ensuring a hassle-free experience. Overall, the property is lovely and I'm already looking forward to booking it again for my next trip.",4.0
Room in hotel,4.98,"Las Vegas, Nevada, United States",8,Suiteness,,"We had an amazing stay in the connected suites. Exactly as described, flexible with check in, and provided us with an fantastic place to stay for a fun weekend in Vegas. We will definitely be booking with Suiteness again in the future.",5.0
Entire home,4.91,"Henderson, Nevada, United States",12,Eddie And Michelle,,"It’s a big beautiful house as advertised.  We were 10 in all for a weekend - loved having a big kitchen, hot tub, and staying off strip.  Hosts we easy to contact but we really didn’t need anything:  would stay again",5.0
Entire home,4.89,"Las Vegas, Nevada, United States",10,Stephanie,,This place was perfect! We had 6 people and it was plenty of space and so comfortable!,5.0
Entire home,4.71,"Las Vegas, Nevada, United States",12,Joseph,,This was a great location and stay for our business trip during Superbowl week.  We save thousands of dollars and all was good!,5.0
Entire condo,,"Las Vegas, Nevada, United States",6,Antonia,,,
Private room in resort,5.0,"Las Vegas, Nevada, United States",8,Vegas,,Place was great! So spacious and awesome having a fridge/washer/dryer. The projector’s picture was amazing too! Highly rec staying here.,5.0
Entire condo,5.0,"Las Vegas, Nevada, United States",6,Dennis And Cindy,,"Great place.  Great location.  Great price.  Front desk has a lot of turnover so it was a little slow, but they are working on it.",5.0
Entire home,4.9,"Paradise, Nevada, United States",10,Danny,,"Perfect spot and house to spend some time catching up with friends—convenient to hiking options, the airport, and the Strip! Hot tub was a little slow to heat but was great once it got going.",5.0
Entire home,4.71,"Las Vegas, Nevada, United States",16,Escape Travel Club,,Perfect vacation spot for a big group lots of space,5.0
Entire home,4.86,"Las Vegas, Nevada, United States",10,Lisa,,Lisa & Rufus are amazing hosts with a wonderful place! They were communicative and responded quickly whenever I needed them. Will definitely be staying again!,5.0
Private room in resort,5.0,"Las Vegas, Nevada, United States",8,Vegas,,Our host was very easy to work with and great customer service.  We have everything needed to relax and spend time in Vegas.  If you need a cabana tell your host in advance.,5.0
Entire condo,4.94,"Las Vegas, Nevada, United States",8,Vladislav,,Close to everything and clean,5.0
Entire condo,4.76,"Henderson, Nevada, United States",6,Sid,,Absolutely wonderful experience. I highly recommend this place and the person who runs it. Very pro.,5.0
Entire condo,4.9,"Las Vegas, Nevada, United States",4,Cindy,,"We loved staying at Cindy’s place!  The location was fantastic—right next to TopGolf, and an easy few minute walk to the strip but not so crowded right around the place.  Cindy was very on top of communication and shared lots of helpful information about the place and check-in.  She responded quickly to our emails and was very friendly.  We would DEFINITELY stay here again in the future.  Thank you!",5.0
Private room in resort,5.0,"Las Vegas, Nevada, United States",8,Vegas,,"Located in very nice hotel. It met our expectations, rooms are spacious, jacuzzi is a nice bonus considering the pool being closed during the winter. It is less than a 5 minute walk to the strip, along the sidewalk. We were surprised that you are able to walk through the Miracle Mile shops from the hotel to Planet Hollywood, and out to the strip if you prefer to stay in doors.",5.0
Entire condo,4.84,"Las Vegas, Nevada, United States",6,Cindy,,Excellent location!  We were able to walk to the strip within minutes!,4.0
Entire home,5.0,"Las Vegas, Nevada, United States",6,Matt,,We stayed a week with our 2 year old son. This place is everything you could ask for. <br/>The host made sure to contact us the day of check in and help talk through all of the amenities of the home. <br/>The backyard has an absolutely beautiful view of a golf course and rocks. Very private and peaceful. <br/>I’m looking forward to staying here again in the future.,5.0
